Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1763925118.1650164.pt')
{'epoch': 0, 'avg_loss': '8.4252', 'avg_bpr_loss': '8.4054', 'avg_kd_loss': '0.0198'}
{'Epoch': 6, 'HIT@5': '0.0344', 'NDCG@5': '0.0239', 'HIT@10': '0.0541', 'NDCG@10': '0.0302', 'HIT@20': '0.0796', 'NDCG@20': '0.0367'}
Model 1 (SASRec) Results: {'Epoch': 6, 'HIT@5': '0.0367', 'NDCG@5': '0.0254', 'HIT@10': '0.0590', 'NDCG@10': '0.0325', 'HIT@20': '0.0899', 'NDCG@20': '0.0403'}
Model 2 (GRU4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0192', 'NDCG@5': '0.0129', 'HIT@10': '0.0322', 'NDCG@10': '0.0172', 'HIT@20': '0.0572', 'NDCG@20': '0.0234'}
Ensemble Results: {'Epoch': 6, 'HIT@5': '0.0344', 'NDCG@5': '0.0239', 'HIT@10': '0.0541', 'NDCG@10': '0.0302', 'HIT@20': '0.0796', 'NDCG@20': '0.0367'}
{'epoch': 7, 'avg_loss': '8.0876', 'avg_bpr_loss': '8.0499', 'avg_kd_loss': '0.0377'}
{'Epoch': 7, 'HIT@5': '0.0407', 'NDCG@5': '0.0280', 'HIT@10': '0.0602', 'NDCG@10': '0.0343', 'HIT@20': '0.0879', 'NDCG@20': '0.0413'}
{'Epoch': 7, 'HIT@5': '0.0228', 'NDCG@5': '0.0147', 'HIT@10': '0.0369', 'NDCG@10': '0.0192', 'HIT@20': '0.0561', 'NDCG@20': '0.0241'}
{'Epoch': 7, 'HIT@5': '0.0335', 'NDCG@5': '0.0235', 'HIT@10': '0.0528', 'NDCG@10': '0.0297', 'HIT@20': '0.0814', 'NDCG@20': '0.0370'}
Model 1 (SASRec) Results: {'Epoch': 7, 'HIT@5': '0.0407', 'NDCG@5': '0.0280', 'HIT@10': '0.0602', 'NDCG@10': '0.0343', 'HIT@20': '0.0879', 'NDCG@20': '0.0413'}
Model 2 (GRU4Rec) Results: {'Epoch': 7, 'HIT@5': '0.0228', 'NDCG@5': '0.0147', 'HIT@10': '0.0369', 'NDCG@10': '0.0192', 'HIT@20': '0.0561', 'NDCG@20': '0.0241'}
Ensemble Results: {'Epoch': 7, 'HIT@5': '0.0335', 'NDCG@5': '0.0235', 'HIT@10': '0.0528', 'NDCG@10': '0.0297', 'HIT@20': '0.0814', 'NDCG@20': '0.0370'}
{'Epoch': 7, 'HIT@5': '0.0438', 'NDCG@5': '0.0294', 'HIT@10': '0.0621', 'NDCG@10': '0.0352', 'HIT@20': '0.0916', 'NDCG@20': '0.0426'}
{'Epoch': 7, 'HIT@5': '0.0188', 'NDCG@5': '0.0121', 'HIT@10': '0.0353', 'NDCG@10': '0.0174', 'HIT@20': '0.0545', 'NDCG@20': '0.0222'}
{'Epoch': 7, 'HIT@5': '0.0380', 'NDCG@5': '0.0248', 'HIT@10': '0.0568', 'NDCG@10': '0.0308', 'HIT@20': '0.0854', 'NDCG@20': '0.0380'}
Model 1 (SASRec) Results: {'Epoch': 7, 'HIT@5': '0.0438', 'NDCG@5': '0.0294', 'HIT@10': '0.0621', 'NDCG@10': '0.0352', 'HIT@20': '0.0916', 'NDCG@20': '0.0426'}
Model 2 (GRU4Rec) Results: {'Epoch': 7, 'HIT@5': '0.0188', 'NDCG@5': '0.0121', 'HIT@10': '0.0353', 'NDCG@10': '0.0174', 'HIT@20': '0.0545', 'NDCG@20': '0.0222'}
